Year,StateAbbr,StateDesc,CityName,GeographicLevel,DataSource,Category,UniqueID,Measure,Data_Value_Unit,DataValueTypeID,Data_Value_Type,Data_Value,Low_Confidence_Limit,High_Confidence_Limit,Data_Value_Footnote_Symbol,Data_Value_Footnote,PopulationCount,GeoLocation,CategoryID,MeasureId,CityFIPS,TractFIPS,Short_Question_Text
2016,ID,Idaho,Boise City,City,BRFSS,Health Outcomes,1608830,Arthritis among adults aged >=18 Years,%,AgeAdjPrv,Age-adjusted prevalence,22.0,21.8,22.2,,,205671,"(43.5984343897, -116.230885189)",HLTHOUT,ARTHRITIS,1608830.0,,Arthritis
2016,ID,Idaho,Boise City,City,BRFSS,Unhealthy Behaviors,1608830,Binge drinking among adults aged >=18 Years,%,AgeAdjPrv,Age-adjusted prevalence,18.1,18.0,18.2,,,205671,"(43.5984343897, -116.230885189)",UNHBEH,BINGE,1608830.0,,Binge Drinking
2015,ID,Idaho,Boise City,City,BRFSS,Health Outcomes,1608830,High blood pressure among adults aged >=18 Years,%,AgeAdjPrv,Age-adjusted prevalence,28.4,28.2,28.6,,,205671,"(43.5984343897, -116.230885189)",HLTHOUT,BPHIGH,1608830.0,,High Blood Pressure
2015,ID,Idaho,Boise City,City,BRFSS,Prevention,1608830,Taking medicine for high blood pressure control among adults aged >=18 Years with high blood pressure,%,AgeAdjPrv,Age-adjusted prevalence,48.3,48.1,48.5,,,205671,"(43.5984343897, -116.230885189)",PREVENT,BPMED,1608830.0,,Taking BP Medication
2016,ID,Idaho,Boise City,City,BRFSS,Health Outcomes,1608830,Cancer (excluding skin cancer) among adults aged >=18 Years,%,AgeAdjPrv,Age-adjusted prevalence,6.3,6.2,6.3,,,205671,"(43.5984343897, -116.230885189)",HLTHOUT,CANCER,1608830.0,,Cancer (except skin)
2016,ID,Idaho,Boise City,City,BRFSS,Health Outcomes,1608830,Current asthma among adults aged >=18 Years,%,AgeAdjPrv,Age-adjusted prevalence,9.0,8.9,9.1,,,205671,"(43.5984343897, -116.230885189)",HLTHOUT,CASTHMA,1608830.0,,Current Asthma
2016,ID,Idaho,Boise City,City,BRFSS,Health Outcomes,1608830,Coronary heart disease among adults aged >=18 Years,%,AgeAdjPrv,Age-adjusted prevalence,5.3,5.2,5.4,,,205671,"(43.5984343897, -116.230885189)",HLTHOUT,CHD,1608830.0,,Coronary Heart Disease
2016,ID,Idaho,Boise City,City,BRFSS,Prevention,1608830,Visits to doctor for routine checkup within the past Year among adults aged >=18 Years,%,AgeAdjPrv,Age-adjusted prevalence,58.9,58.7,59.1,,,205671,"(43.5984343897, -116.230885189)",PREVENT,CHECKUP,1608830.0,,Annual Checkup
2015,ID,Idaho,Boise City,City,BRFSS,Prevention,1608830,Cholesterol screening among adults aged >=18 Years,%,AgeAdjPrv,Age-adjusted prevalence,72.6,72.2,73.0,,,205671,"(43.5984343897, -116.230885189)",PREVENT,CHOLSCREEN,1608830.0,,Cholesterol Screening
2016,ID,Idaho,Boise City,City,BRFSS,Prevention,1608830,"Fecal occult blood test, sigmoidoscopy, or colonoscopy among adults aged 50–75 Years",%,AgeAdjPrv,Age-adjusted prevalence,62.7,62.1,63.2,,,205671,"(43.5984343897, -116.230885189)",PREVENT,COLON_SCREEN,1608830.0,,Colorectal Cancer Screening
2016,ID,Idaho,Boise City,City,BRFSS,Health Outcomes,1608830,Chronic obstructive pulmonary disease among adults aged >=18 Years,%,AgeAdjPrv,Age-adjusted prevalence,5.1,4.9,5.2,,,205671,"(43.5984343897, -116.230885189)",HLTHOUT,COPD,1608830.0,,COPD
2016,ID,Idaho,Boise City,City,BRFSS,Prevention,1608830,"Older adult men aged >=65 Years who are up to date on a core set of clinical preventive services: Flu shot past Year, PPV shot ever, Colorectal cancer screening",%,AgeAdjPrv,Age-adjusted prevalence,39.9,38.9,40.9,,,205671,"(43.5984343897, -116.230885189)",PREVENT,COREM,1608830.0,,Core preventive services for older men
2016,ID,Idaho,Boise City,City,BRFSS,Prevention,1608830,"Older adult women aged >=65 Years who are up to date on a core set of clinical preventive services: Flu shot past Year, PPV shot ever, Colorectal cancer screening, and Mammogram past 2 Years",%,AgeAdjPrv,Age-adjusted prevalence,34.3,33.5,35.1,,,205671,"(43.5984343897, -116.230885189)",PREVENT,COREW,1608830.0,,Core preventive services for older women
2016,ID,Idaho,Boise City,City,BRFSS,Unhealthy Behaviors,1608830,Current smoking among adults aged >=18 Years,%,AgeAdjPrv,Age-adjusted prevalence,13.9,13.5,14.3,,,205671,"(43.5984343897, -116.230885189)",UNHBEH,CSMOKING,1608830.0,,Current Smoking
2016,ID,Idaho,Boise City,City,BRFSS,Prevention,1608830,Visits to dentist or dental clinic among adults aged >=18 Years,%,AgeAdjPrv,Age-adjusted prevalence,69.1,68.4,69.7,,,205671,"(43.5984343897, -116.230885189)",PREVENT,DENTAL,1608830.0,,Dental Visit
2016,ID,Idaho,Boise City,City,BRFSS,Health Outcomes,1608830,Diagnosed diabetes among adults aged >=18 Years,%,AgeAdjPrv,Age-adjusted prevalence,8.2,8.1,8.3,,,205671,"(43.5984343897, -116.230885189)",HLTHOUT,DIABETES,1608830.0,,Diabetes
2015,ID,Idaho,Boise City,City,BRFSS,Health Outcomes,1608830,High cholesterol among adults aged >=18 Years who have been screened in the past 5 Years,%,AgeAdjPrv,Age-adjusted prevalence,32.2,32.0,32.3,,,205671,"(43.5984343897, -116.230885189)",HLTHOUT,HIGHCHOL,1608830.0,,High Cholesterol
2016,ID,Idaho,Boise City,City,BRFSS,Health Outcomes,1608830,Chronic kidney disease among adults aged >=18 Years,%,AgeAdjPrv,Age-adjusted prevalence,2.5,2.5,2.5,,,205671,"(43.5984343897, -116.230885189)",HLTHOUT,KIDNEY,1608830.0,,Chronic Kidney Disease
2016,ID,Idaho,Boise City,City,BRFSS,Unhealthy Behaviors,1608830,No leisure-time physical activity among adults aged >=18 Years,%,AgeAdjPrv,Age-adjusted prevalence,18.1,17.7,18.4,,,205671,"(43.5984343897, -116.230885189)",UNHBEH,LPA,1608830.0,,Physical Inactivity
2016,ID,Idaho,Boise City,City,BRFSS,Prevention,1608830,Mammography use among women aged 50–74 Years,%,AgeAdjPrv,Age-adjusted prevalence,65.7,64.9,66.3,,,205671,"(43.5984343897, -116.230885189)",PREVENT,MAMMOUSE,1608830.0,,Mammography
2016,ID,Idaho,Boise City,City,BRFSS,Health Outcomes,1608830,Mental health not good for >=14 days among adults aged >=18 Years,%,AgeAdjPrv,Age-adjusted prevalence,11.9,11.7,12.2,,,205671,"(43.5984343897, -116.230885189)",HLTHOUT,MHLTH,1608830.0,,Mental Health
2016,ID,Idaho,Boise City,City,BRFSS,Unhealthy Behaviors,1608830,Obesity among adults aged >=18 Years,%,AgeAdjPrv,Age-adjusted prevalence,25.1,24.9,25.3,,,205671,"(43.5984343897, -116.230885189)",UNHBEH,OBESITY,1608830.0,,Obesity
2016,ID,Idaho,Boise City,City,BRFSS,Prevention,1608830,Papanicolaou smear use among adult women aged 21–65 Years,%,AgeAdjPrv,Age-adjusted prevalence,76.4,75.9,76.9,,,205671,"(43.5984343897, -116.230885189)",PREVENT,PAPTEST,1608830.0,,Pap Smear Test
2016,ID,Idaho,Boise City,City,BRFSS,Health Outcomes,1608830,Physical health not good for >=14 days among adults aged >=18 Years,%,AgeAdjPrv,Age-adjusted prevalence,10.3,10.0,10.5,,,205671,"(43.5984343897, -116.230885189)",HLTHOUT,PHLTH,1608830.0,,Physical Health
2016,ID,Idaho,Boise City,City,BRFSS,Unhealthy Behaviors,1608830,Sleeping less than 7 hours among adults aged >=18 Years,%,AgeAdjPrv,Age-adjusted prevalence,27.8,27.5,28.0,,,205671,"(43.5984343897, -116.230885189)",UNHBEH,SLEEP,1608830.0,,Sleep <7 hours
2016,ID,Idaho,Boise City,City,BRFSS,Health Outcomes,1608830,Stroke among adults aged >=18 Years,%,AgeAdjPrv,Age-adjusted prevalence,2.6,2.5,2.7,,,205671,"(43.5984343897, -116.230885189)",HLTHOUT,STROKE,1608830.0,,Stroke
2016,ID,Idaho,Boise City,City,BRFSS,Health Outcomes,1608830,All teeth lost among adults aged >=65 Years,%,AgeAdjPrv,Age-adjusted prevalence,13.1,12.2,14.0,,,205671,"(43.5984343897, -116.230885189)",HLTHOUT,TEETHLOST,1608830.0,,Teeth Loss
2016,ID,Idaho,Meridian,City,BRFSS,Prevention,1652120,Current lack of health insurance among adults aged 18–64 Years,%,AgeAdjPrv,Age-adjusted prevalence,14.0,12.9,15.1,,,75092,"(43.6185195383, -116.39758487)",PREVENT,ACCESS2,1652120.0,,Health Insurance
2016,ID,Idaho,Meridian,City,BRFSS,Health Outcomes,1652120,Arthritis among adults aged >=18 Years,%,AgeAdjPrv,Age-adjusted prevalence,21.5,21.1,22.0,,,75092,"(43.6185195383, -116.39758487)",HLTHOUT,ARTHRITIS,1652120.0,,Arthritis
2016,ID,Idaho,Meridian,City,BRFSS,Unhealthy Behaviors,1652120,Binge drinking among adults aged >=18 Years,%,AgeAdjPrv,Age-adjusted prevalence,19.1,18.8,19.3,,,75092,"(43.6185195383, -116.39758487)",UNHBEH,BINGE,1652120.0,,Binge Drinking
2015,ID,Idaho,Meridian,City,BRFSS,Health Outcomes,1652120,High blood pressure among adults aged >=18 Years,%,AgeAdjPrv,Age-adjusted prevalence,27.7,27.2,28.2,,,75092,"(43.6185195383, -116.39758487)",HLTHOUT,BPHIGH,1652120.0,,High Blood Pressure
2015,ID,Idaho,Meridian,City,BRFSS,Prevention,1652120,Taking medicine for high blood pressure control among adults aged >=18 Years with high blood pressure,%,AgeAdjPrv,Age-adjusted prevalence,47.7,47.2,48.1,,,75092,"(43.6185195383, -116.39758487)",PREVENT,BPMED,1652120.0,,Taking BP Medication
2016,ID,Idaho,Meridian,City,BRFSS,Health Outcomes,1652120,Cancer (excluding skin cancer) among adults aged >=18 Years,%,AgeAdjPrv,Age-adjusted prevalence,6.3,6.2,6.4,,,75092,"(43.6185195383, -116.39758487)",HLTHOUT,CANCER,1652120.0,,Cancer (except skin)
2016,ID,Idaho,Meridian,City,BRFSS,Health Outcomes,1652120,Current asthma among adults aged >=18 Years,%,AgeAdjPrv,Age-adjusted prevalence,8.9,8.7,9.2,,,75092,"(43.6185195383, -116.39758487)",HLTHOUT,CASTHMA,1652120.0,,Current Asthma
2016,ID,Idaho,Meridian,City,BRFSS,Health Outcomes,1652120,Coronary heart disease among adults aged >=18 Years,%,AgeAdjPrv,Age-adjusted prevalence,5.1,4.9,5.3,,,75092,"(43.6185195383, -116.39758487)",HLTHOUT,CHD,1652120.0,,Coronary Heart Disease
2016,ID,Idaho,Meridian,City,BRFSS,Prevention,1652120,Visits to doctor for routine checkup within the past Year among adults aged >=18 Years,%,AgeAdjPrv,Age-adjusted prevalence,58.8,58.3,59.2,,,75092,"(43.6185195383, -116.39758487)",PREVENT,CHECKUP,1652120.0,,Annual Checkup
2015,ID,Idaho,Meridian,City,BRFSS,Prevention,1652120,Cholesterol screening among adults aged >=18 Years,%,AgeAdjPrv,Age-adjusted prevalence,73.3,72.4,74.2,,,75092,"(43.6185195383, -116.39758487)",PREVENT,CHOLSCREEN,1652120.0,,Cholesterol Screening
2016,ID,Idaho,Meridian,City,BRFSS,Prevention,1652120,"Fecal occult blood test, sigmoidoscopy, or colonoscopy among adults aged 50–75 Years",%,AgeAdjPrv,Age-adjusted prevalence,63.7,62.2,65.2,,,75092,"(43.6185195383, -116.39758487)",PREVENT,COLON_SCREEN,1652120.0,,Colorectal Cancer Screening
2016,ID,Idaho,Meridian,City,BRFSS,Health Outcomes,1652120,Chronic obstructive pulmonary disease among adults aged >=18 Years,%,AgeAdjPrv,Age-adjusted prevalence,4.8,4.5,5.1,,,75092,"(43.6185195383, -116.39758487)",HLTHOUT,COPD,1652120.0,,COPD
2016,ID,Idaho,Meridian,City,BRFSS,Prevention,1652120,"Older adult men aged >=65 Years who are up to date on a core set of clinical preventive services: Flu shot past Year, PPV shot ever, Colorectal cancer screening",%,AgeAdjPrv,Age-adjusted prevalence,40.5,37.7,43.2,,,75092,"(43.6185195383, -116.39758487)",PREVENT,COREM,1652120.0,,Core preventive services for older men
2016,ID,Idaho,Meridian,City,BRFSS,Prevention,1652120,"Older adult women aged >=65 Years who are up to date on a core set of clinical preventive services: Flu shot past Year, PPV shot ever, Colorectal cancer screening, and Mammogram past 2 Years",%,AgeAdjPrv,Age-adjusted prevalence,35.2,32.9,37.4,,,75092,"(43.6185195383, -116.39758487)",PREVENT,COREW,1652120.0,,Core preventive services for older women
2016,ID,Idaho,Meridian,City,BRFSS,Health Outcomes,1652120,Diagnosed diabetes among adults aged >=18 Years,%,AgeAdjPrv,Age-adjusted prevalence,7.7,7.5,8.0,,,75092,"(43.6185195383, -116.39758487)",HLTHOUT,DIABETES,1652120.0,,Diabetes
2016,ID,Idaho,Meridian,City,BRFSS,Unhealthy Behaviors,1652120,Current smoking among adults aged >=18 Years,%,AgeAdjPrv,Age-adjusted prevalence,13.8,12.7,14.8,,,75092,"(43.6185195383, -116.39758487)",UNHBEH,CSMOKING,1652120.0,,Current Smoking
2016,ID,Idaho,Meridian,City,BRFSS,Prevention,1652120,Visits to dentist or dental clinic among adults aged >=18 Years,%,AgeAdjPrv,Age-adjusted prevalence,71.1,69.6,72.5,,,75092,"(43.6185195383, -116.39758487)",PREVENT,DENTAL,1652120.0,,Dental Visit
2015,ID,Idaho,Meridian,City,BRFSS,Health Outcomes,1652120,High cholesterol among adults aged >=18 Years who have been screened in the past 5 Years,%,AgeAdjPrv,Age-adjusted prevalence,31.8,31.4,32.2,,,75092,"(43.6185195383, -116.39758487)",HLTHOUT,HIGHCHOL,1652120.0,,High Cholesterol
2016,ID,Idaho,Meridian,City,BRFSS,Health Outcomes,1652120,Chronic kidney disease among adults aged >=18 Years,%,AgeAdjPrv,Age-adjusted prevalence,2.3,2.3,2.4,,,75092,"(43.6185195383, -116.39758487)",HLTHOUT,KIDNEY,1652120.0,,Chronic Kidney Disease
2016,ID,Idaho,Meridian,City,BRFSS,Unhealthy Behaviors,1652120,No leisure-time physical activity among adults aged >=18 Years,%,AgeAdjPrv,Age-adjusted prevalence,17.3,16.4,18.2,,,75092,"(43.6185195383, -116.39758487)",UNHBEH,LPA,1652120.0,,Physical Inactivity
2016,ID,Idaho,Meridian,City,BRFSS,Prevention,1652120,Mammography use among women aged 50–74 Years,%,AgeAdjPrv,Age-adjusted prevalence,66.4,64.9,68.2,,,75092,"(43.6185195383, -116.39758487)",PREVENT,MAMMOUSE,1652120.0,,Mammography
2016,ID,Idaho,Meridian,City,BRFSS,Health Outcomes,1652120,Mental health not good for >=14 days among adults aged >=18 Years,%,AgeAdjPrv,Age-adjusted prevalence,11.6,11.1,12.1,,,75092,"(43.6185195383, -116.39758487)",HLTHOUT,MHLTH,1652120.0,,Mental Health
2016,ID,Idaho,Meridian,City,BRFSS,Unhealthy Behaviors,1652120,Obesity among adults aged >=18 Years,%,AgeAdjPrv,Age-adjusted prevalence,24.4,23.8,24.9,,,75092,"(43.6185195383, -116.39758487)",UNHBEH,OBESITY,1652120.0,,Obesity
2016,ID,Idaho,Meridian,City,BRFSS,Prevention,1652120,Papanicolaou smear use among adult women aged 21–65 Years,%,AgeAdjPrv,Age-adjusted prevalence,77.6,76.4,78.8,,,75092,"(43.6185195383, -116.39758487)",PREVENT,PAPTEST,1652120.0,,Pap Smear Test
2016,ID,Idaho,Meridian,City,BRFSS,Health Outcomes,1652120,Physical health not good for >=14 days among adults aged >=18 Years,%,AgeAdjPrv,Age-adjusted prevalence,9.8,9.3,10.2,,,75092,"(43.6185195383, -116.39758487)",HLTHOUT,PHLTH,1652120.0,,Physical Health
2016,ID,Idaho,Meridian,City,BRFSS,Unhealthy Behaviors,1652120,Sleeping less than 7 hours among adults aged >=18 Years,%,AgeAdjPrv,Age-adjusted prevalence,27.5,26.9,28.1,,,75092,"(43.6185195383, -116.39758487)",UNHBEH,SLEEP,1652120.0,,Sleep <7 hours
2016,ID,Idaho,Meridian,City,BRFSS,Health Outcomes,1652120,Stroke among adults aged >=18 Years,%,AgeAdjPrv,Age-adjusted prevalence,2.4,2.3,2.6,,,75092,"(43.6185195383, -116.39758487)",HLTHOUT,STROKE,1652120.0,,Stroke
2016,ID,Idaho,Meridian,City,BRFSS,Health Outcomes,1652120,All teeth lost among adults aged >=65 Years,%,AgeAdjPrv,Age-adjusted prevalence,12.4,10.5,14.6,,,75092,"(43.6185195383, -116.39758487)",HLTHOUT,TEETHLOST,1652120.0,,Teeth Loss
2016,ID,Idaho,Nampa,City,BRFSS,Prevention,1656260,Current lack of health insurance among adults aged 18–64 Years,%,AgeAdjPrv,Age-adjusted prevalence,22.6,21.7,23.5,,,81557,"(43.5829315681, -116.564145085)",PREVENT,ACCESS2,1656260.0,,Health Insurance
2016,ID,Idaho,Nampa,City,BRFSS,Health Outcomes,1656260,Arthritis among adults aged >=18 Years,%,AgeAdjPrv,Age-adjusted prevalence,23.6,23.3,24.0,,,81557,"(43.5829315681, -116.564145085)",HLTHOUT,ARTHRITIS,1656260.0,,Arthritis
2016,ID,Idaho,Nampa,City,BRFSS,Unhealthy Behaviors,1656260,Binge drinking among adults aged >=18 Years,%,AgeAdjPrv,Age-adjusted prevalence,14.6,14.4,14.7,,,81557,"(43.5829315681, -116.564145085)",UNHBEH,BINGE,1656260.0,,Binge Drinking
2015,ID,Idaho,Nampa,City,BRFSS,Health Outcomes,1656260,High blood pressure among adults aged >=18 Years,%,AgeAdjPrv,Age-adjusted prevalence,30.2,29.9,30.6,,,81557,"(43.5829315681, -116.564145085)",HLTHOUT,BPHIGH,1656260.0,,High Blood Pressure
2015,ID,Idaho,Nampa,City,BRFSS,Prevention,1656260,Taking medicine for high blood pressure control among adults aged >=18 Years with high blood pressure,%,AgeAdjPrv,Age-adjusted prevalence,48.2,47.9,48.5,,,81557,"(43.5829315681, -116.564145085)",PREVENT,BPMED,1656260.0,,Taking BP Medication
2016,ID,Idaho,Nampa,City,BRFSS,Health Outcomes,1656260,Cancer (excluding skin cancer) among adults aged >=18 Years,%,AgeAdjPrv,Age-adjusted prevalence,6.2,6.1,6.3,,,81557,"(43.5829315681, -116.564145085)",HLTHOUT,CANCER,1656260.0,,Cancer (except skin)
2016,ID,Idaho,Nampa,City,BRFSS,Health Outcomes,1656260,Current asthma among adults aged >=18 Years,%,AgeAdjPrv,Age-adjusted prevalence,10.0,9.8,10.2,,,81557,"(43.5829315681, -116.564145085)",HLTHOUT,CASTHMA,1656260.0,,Current Asthma
2016,ID,Idaho,Nampa,City,BRFSS,Health Outcomes,1656260,Coronary heart disease among adults aged >=18 Years,%,AgeAdjPrv,Age-adjusted prevalence,6.7,6.5,6.8,,,81557,"(43.5829315681, -116.564145085)",HLTHOUT,CHD,1656260.0,,Coronary Heart Disease
2016,ID,Idaho,Nampa,City,BRFSS,Prevention,1656260,Visits to doctor for routine checkup within the past Year among adults aged >=18 Years,%,AgeAdjPrv,Age-adjusted prevalence,57.6,57.3,57.9,,,81557,"(43.5829315681, -116.564145085)",PREVENT,CHECKUP,1656260.0,,Annual Checkup
2015,ID,Idaho,Nampa,City,BRFSS,Prevention,1656260,Cholesterol screening among adults aged >=18 Years,%,AgeAdjPrv,Age-adjusted prevalence,66.1,65.5,66.8,,,81557,"(43.5829315681, -116.564145085)",PREVENT,CHOLSCREEN,1656260.0,,Cholesterol Screening
2016,ID,Idaho,Nampa,City,BRFSS,Prevention,1656260,"Fecal occult blood test, sigmoidoscopy, or colonoscopy among adults aged 50–75 Years",%,AgeAdjPrv,Age-adjusted prevalence,51.0,49.9,52.1,,,81557,"(43.5829315681, -116.564145085)",PREVENT,COLON_SCREEN,1656260.0,,Colorectal Cancer Screening
2016,ID,Idaho,Nampa,City,BRFSS,Health Outcomes,1656260,Chronic obstructive pulmonary disease among adults aged >=18 Years,%,AgeAdjPrv,Age-adjusted prevalence,6.9,6.6,7.1,,,81557,"(43.5829315681, -116.564145085)",HLTHOUT,COPD,1656260.0,,COPD
2016,ID,Idaho,Nampa,City,BRFSS,Prevention,1656260,"Older adult men aged >=65 Years who are up to date on a core set of clinical preventive services: Flu shot past Year, PPV shot ever, Colorectal cancer screening",%,AgeAdjPrv,Age-adjusted prevalence,34.6,32.5,36.7,,,81557,"(43.5829315681, -116.564145085)",PREVENT,COREM,1656260.0,,Core preventive services for older men
2016,ID,Idaho,Nampa,City,BRFSS,Prevention,1656260,"Older adult women aged >=65 Years who are up to date on a core set of clinical preventive services: Flu shot past Year, PPV shot ever, Colorectal cancer screening, and Mammogram past 2 Years",%,AgeAdjPrv,Age-adjusted prevalence,24.6,23.2,26.1,,,81557,"(43.5829315681, -116.564145085)",PREVENT,COREW,1656260.0,,Core preventive services for older women
2016,ID,Idaho,Nampa,City,BRFSS,Unhealthy Behaviors,1656260,Current smoking among adults aged >=18 Years,%,AgeAdjPrv,Age-adjusted prevalence,19.0,18.2,19.7,,,81557,"(43.5829315681, -116.564145085)",UNHBEH,CSMOKING,1656260.0,,Current Smoking
2016,ID,Idaho,Nampa,City,BRFSS,Prevention,1656260,Visits to dentist or dental clinic among adults aged >=18 Years,%,AgeAdjPrv,Age-adjusted prevalence,58.3,57.2,59.4,,,81557,"(43.5829315681, -116.564145085)",PREVENT,DENTAL,1656260.0,,Dental Visit
2016,ID,Idaho,Nampa,City,BRFSS,Health Outcomes,1656260,Diagnosed diabetes among adults aged >=18 Years,%,AgeAdjPrv,Age-adjusted prevalence,10.1,9.9,10.3,,,81557,"(43.5829315681, -116.564145085)",HLTHOUT,DIABETES,1656260.0,,Diabetes
2015,ID,Idaho,Nampa,City,BRFSS,Health Outcomes,1656260,High cholesterol among adults aged >=18 Years who have been screened in the past 5 Years,%,AgeAdjPrv,Age-adjusted prevalence,33.6,33.4,33.9,,,81557,"(43.5829315681, -116.564145085)",HLTHOUT,HIGHCHOL,1656260.0,,High Cholesterol
2016,ID,Idaho,Nampa,City,BRFSS,Health Outcomes,1656260,Chronic kidney disease among adults aged >=18 Years,%,AgeAdjPrv,Age-adjusted prevalence,3.1,3.1,3.2,,,81557,"(43.5829315681, -116.564145085)",HLTHOUT,KIDNEY,1656260.0,,Chronic Kidney Disease
2016,ID,Idaho,Nampa,City,BRFSS,Unhealthy Behaviors,1656260,No leisure-time physical activity among adults aged >=18 Years,%,AgeAdjPrv,Age-adjusted prevalence,25.8,25.1,26.5,,,81557,"(43.5829315681, -116.564145085)",UNHBEH,LPA,1656260.0,,Physical Inactivity
2016,ID,Idaho,Nampa,City,BRFSS,Prevention,1656260,Mammography use among women aged 50–74 Years,%,AgeAdjPrv,Age-adjusted prevalence,60.0,58.8,61.3,,,81557,"(43.5829315681, -116.564145085)",PREVENT,MAMMOUSE,1656260.0,,Mammography
2016,ID,Idaho,Nampa,City,BRFSS,Health Outcomes,1656260,Mental health not good for >=14 days among adults aged >=18 Years,%,AgeAdjPrv,Age-adjusted prevalence,14.1,13.7,14.5,,,81557,"(43.5829315681, -116.564145085)",HLTHOUT,MHLTH,1656260.0,,Mental Health
2016,ID,Idaho,Nampa,City,BRFSS,Unhealthy Behaviors,1656260,Obesity among adults aged >=18 Years,%,AgeAdjPrv,Age-adjusted prevalence,34.2,33.9,34.6,,,81557,"(43.5829315681, -116.564145085)",UNHBEH,OBESITY,1656260.0,,Obesity
2016,ID,Idaho,Nampa,City,BRFSS,Prevention,1656260,Papanicolaou smear use among adult women aged 21–65 Years,%,AgeAdjPrv,Age-adjusted prevalence,69.3,68.3,70.3,,,81557,"(43.5829315681, -116.564145085)",PREVENT,PAPTEST,1656260.0,,Pap Smear Test
2016,ID,Idaho,Nampa,City,BRFSS,Health Outcomes,1656260,Physical health not good for >=14 days among adults aged >=18 Years,%,AgeAdjPrv,Age-adjusted prevalence,13.6,13.3,14.0,,,81557,"(43.5829315681, -116.564145085)",HLTHOUT,PHLTH,1656260.0,,Physical Health
2016,ID,Idaho,Nampa,City,BRFSS,Unhealthy Behaviors,1656260,Sleeping less than 7 hours among adults aged >=18 Years,%,AgeAdjPrv,Age-adjusted prevalence,32.9,32.5,33.3,,,81557,"(43.5829315681, -116.564145085)",UNHBEH,SLEEP,1656260.0,,Sleep <7 hours
